decade,word,tf,occurrences
1850-1900,sinclair,0.00043047783039173483,"[3632, 10402, 65593, 65594, 85158, 88576]"
1850-1900,olivia,7.174630506528914e-05,[3632]
1850-1900,singleton,7.174630506528914e-05,[3633]
1850-1900,writer,0.0017219113215669393,"[3633, 13414, 13774, 18585, 18914, 23069, 24668, 29833, 34281, 34796, 43566, 45500, 47803, 50978, 54573, 54593, 54677, 54694, 65694, 66396, 68336, 68343, 70739, 90747]"
1850-1900,shorthand,0.00021523891519586742,"[3633, 18585, 49858]"
1850-1900,skelton,0.00014349261013057828,"[3634, 18551]"
1850-1900,vine,7.174630506528914e-05,[3645]
1850-1900,somer,7.174630506528914e-05,[3645]
1850-1900,graduat,0.00014349261013057828,"[3680, 50663]"
1850-1900,cambridg,0.000502224135457024,"[3680, 21902, 45339, 49951, 63628, 68320, 73290]"
1850-1900,yair,7.174630506528914e-05,[3852]
1850-1900,broughton,7.174630506528914e-05,[4227]
1850-1900,luke,0.00021523891519586742,"[4227, 65203, 80433]"
1850-1900,fuller,0.00028698522026115655,"[4229, 33516, 63305, 68905]"
1850-1900,hazard,7.174630506528914e-05,[4233]
1850-1900,sutherland,0.00028698522026115655,"[4239, 65282, 73922]"
1850-1900,peter,0.001004448270914048,"[4239, 12190, 15527, 20647, 34772, 38795, 56106, 65246, 68320, 70351, 72895, 73920, 86929]"
1850-1900,cormack,7.174630506528914e-05,[4239]
1850-1900,soldier,0.00021523891519586742,"[4241, 15328, 62352]"
1850-1900,home,0.0006457167455876022,"[4241, 4613, 19166, 39229, 60451, 63631, 65880, 73480]"
1850-1900,philadelphia,0.00021523891519586742,"[4241, 48441, 66700]"
1850-1900,pa,0.00028698522026115655,"[4241, 15804, 48441, 66700]"
1850-1900,myer,7.174630506528914e-05,[4242]
1850-1900,co,0.000502224135457024,"[4242, 6002, 23534, 34939, 56206, 62353, 74600]"
1850-1900,dougla,0.0013631797962404936,"[4282, 10861, 16606, 20611, 32402, 33007, 33008, 39229, 39230, 41749, 50192, 50193, 54103, 63276, 63631, 73895, 73896, 83748, 85537]"
1850-1900,firm,0.001004448270914048,"[4282, 7659, 9476, 23515, 45378, 70517, 73031, 73032, 73033, 74518, 77501, 83823, 83824, 84985]"
1850-1900,stanyer,7.174630506528914e-05,[4473]
1850-1900,swan,0.0005739704405223131,"[4474, 15358, 15359, 16059, 22469, 22470, 59207, 80445]"
1850-1900,anni,0.0007892093557181805,"[4474, 12150, 15358, 16059, 22469, 22470, 22573, 27390, 56719, 70354, 77629]"
1850-1900,smirk,7.174630506528914e-05,[4476]
1850-1900,murray,0.001004448270914048,"[4477, 7659, 16561, 18460, 23515, 29784, 61882, 68720, 68939, 70517, 74518, 74547, 74698]"
1850-1900,vanc,0.00014349261013057828,"[4478, 70689]"
1850-1900,snow,0.00021523891519586742,"[4480, 70700, 70701]"
1850-1900,thoma,0.012053379250968575,"[4480, 5129, 5654, 5848, 5856, 5990, 6503, 6538, 7306, 7696, 7726, 7727, 7728, 9472, 10374, 10700, 11438, 12148, 12162, 12178, 13384, 13385, 13759, 14201, 15333, 16559, 16565, 16572, 16587, 16605, 17104, 18621, 18623, 19151, 19779, 19786, 20628, 20643, 20765, 22522, 22527, 22542, 22995, 23062, 23508, 23513, 23539, 23542, 23637, 23650, 23667, 26152, 26985, 27002, 27602, 27763, 27865, 29777, 29799, 29822, 29831, 30408, 31028, 33048, 33063, 33064, 33495, 33503, 33527, 34199, 34304, 34312, 34801, 34970, 37355, 40361, 41288, 43571, 44105, 44168, 44170, 44455, 45368, 45386, 45497, 45513, 45521, 46040, 47117, 47899, 47939, 49164, 49864, 49866, 50182, 50305, 50398, 52301, 54965, 54987, 55003, 56704, 56710, 56752, 56997, 58915, 58935, 58939, 58956, 59315, 59759, 60077, 60493, 60665, 63790, 63808, 64865, 64879, 65002, 65030, 65681, 65706, 65733, 68335, 68336, 68761, 68764, 68920, 69334, 70264, 70266, 70506, 70694, 70740, 70746, 70747, 71061, 71368, 72509, 73929, 74519, 74528, 74537, 74600, 74601, 76844, 76849, 76858, 76860, 76865, 76874, 77189, 77190, 77614, 77639, 77645, 79481, 83628, 83813, 84615, 85871, 86533, 86534, 86535, 89972, 90761]"
1850-1900,vicar,0.002008896541828096,"[4480, 10412, 14201, 16554, 16594, 18954, 19775, 19779, 20770, 23004, 23065, 25719, 29777, 33498, 38795, 39249, 41290, 44180, 50193, 58959, 59214, 59324, 63626, 63654, 65705, 65733, 82492, 86552]"
1850-1900,underbarrow,7.174630506528914e-05,[4480]
1850-1900,kendal,7.174630506528914e-05,[4480]
1850-1900,auction,0.00014349261013057828,"[4481, 29831]"
1850-1900,soulbi,0.00014349261013057828,"[4482, 68330]"
1850-1900,bromehead,7.174630506528914e-05,[4482]
1850-1900,middleton,0.00021523891519586742,"[4483, 27608, 60861]"
1850-1900,warner,0.00028698522026115655,"[4484, 23540, 23541, 27399]"
1850-1900,sowter,7.174630506528914e-05,[4486]
1850-1900,trevor,0.00014349261013057828,"[4487, 7728]"
1850-1900,madra,7.174630506528914e-05,[4487]
1850-1900,rule,0.0003587315253264457,"[4613, 7323, 7324, 34959, 73480]"
1850-1900,ross,0.0007174630506528914,"[4791, 7316, 22922, 27561, 34953, 44138, 48521, 48522, 50389, 54553]"
1850-1900,pope,0.00014349261013057828,"[4791, 23665]"
1850-1900,seaton,7.174630506528914e-05,[4887]
1850-1900,fryer,7.174630506528914e-05,[4956]
1850-1900,cooper,0.000502224135457024,"[4956, 21719, 30751, 34308, 37357, 60660, 65010]"
1850-1900,unit,0.0008609556607834697,"[4979, 11756, 18646, 33716, 36168, 44096, 53111, 56173, 56196, 61485, 66285, 86154]"
1850-1900,servic,0.00043047783039173483,"[4979, 33083, 64884, 65688, 68949, 76888]"
1850-1900,univers,0.0009327019658487588,"[4982, 13423, 19806, 30747, 39243, 44080, 44545, 49974, 65719, 71943, 73036, 87628, 90729]"
1850-1900,oxford,0.0005739704405223131,"[4982, 10684, 44080, 44531, 50397, 54109, 65719, 76839]"
1850-1900,boyd,0.00043047783039173483,"[4987, 15798, 18344, 20626, 21590, 21713]"
1850-1900,stuart,0.0011479408810446262,"[4987, 15355, 18629, 21590, 26101, 26102, 43567, 45520, 54995, 56894, 57244, 59201, 68728, 70708, 70730, 72862]"
1850-1900,apothecari,7.174630506528914e-05,[4989]
1850-1900,london,0.0028698522026115655,"[4989, 9834, 11932, 11933, 23526, 23527, 27394, 27760, 29791, 31019, 31020, 31022, 34213, 44111, 44158, 44535, 47897, 49842, 52881, 52957, 53061, 59731, 63788, 64876, 64981, 65215, 65219, 65220, 65221, 65245, 70538, 72909, 73850, 77795, 80433, 82312, 90729]"
1850-1900,craufurd,0.00014349261013057828,"[4995, 30767]"
1850-1900,colleg,0.0011479408810446262,"[4995, 10419, 10684, 15804, 18640, 22541, 23010, 25271, 39235, 44130, 50397, 54701, 63628, 68320, 70366, 76839]"
1850-1900,maidenhead,7.174630506528914e-05,[4995]
1850-1900,origin,7.174630506528914e-05,[5000]
1850-1900,rag,7.174630506528914e-05,[5000]
1850-1900,zuriel,7.174630506528914e-05,[5002]
1850-1900,scotland,0.0022241354570239633,"[5055, 9176, 15394, 17150, 17547, 25271, 27566, 31387, 31462, 32318, 33027, 34968, 35146, 36168, 40122, 41967, 42767, 43563, 46176, 47715, 55325, 55328, 57951, 58764, 63893, 67192, 68605, 81481, 86743, 88636, 91763]"
1850-1900,nesbit,7.174630506528914e-05,[5070]
1850-1900,colli,0.00014349261013057828,"[5070, 21710]"
1850-1900,ingoldsbi,7.174630506528914e-05,[5120]
1850-1900,hildyard,7.174630506528914e-05,[5120]
1850-1900,bromwel,7.174630506528914e-05,[5126]
1850-1900,hick,0.00014349261013057828,"[5128, 19149]"
1850-1900,mcgee,7.174630506528914e-05,[5129]
1850-1900,gould,0.00014349261013057828,"[5131, 70346]"
1850-1900,benjamin,0.002080642846893385,"[5131, 5138, 10695, 16068, 18589, 18628, 20630, 21723, 26149, 30760, 34829, 34935, 37366, 37367, 44158, 50684, 60661, 65298, 65666, 65673, 65729, 66716, 70265, 71813, 72370, 74539, 76430, 77635, 90604]"
1850-1900,cutter,7.174630506528914e-05,[5132]
1850-1900,griswold,7.174630506528914e-05,[5133]
1850-1900,rufu,0.00021523891519586742,"[5133, 12143, 33516]"
1850-1900,bourn,0.00021523891519586742,"[5135, 63650, 83841]"
1850-1900,fox,0.00043047783039173483,"[5135, 5596, 33507, 57313, 83841]"
1850-1900,franklin,0.0003587315253264457,"[5138, 33511, 66716, 76430]"
1850-1900,mechan,0.00014349261013057828,"[5139, 9176]"
1850-1900,metal,7.174630506528914e-05,[5139]
1850-1900,hollingsworth,7.174630506528914e-05,[5143]
1850-1900,samuel,0.0029415985076768547,"[5143, 5858, 7309, 7744, 12169, 12170, 15348, 15768, 15771, 16073, 17108, 18348, 21731, 22533, 22537, 22538, 23047, 23625, 43095, 46694, 47129, 49860, 54223, 54564, 57311, 63281, 63622, 65297, 66694, 68912, 71821, 73018, 73040, 73053, 74551, 74602, 75598, 77621, 78311, 90720]"
1850-1900,latham,0.00014349261013057828,"[5148, 7734]"
1850-1900,milton,0.00014349261013057828,"[5148, 33028]"
1850-1900,keith,0.00014349261013057828,"[5150, 10359]"
1850-1900,kuykendal,7.174630506528914e-05,[5152]
1850-1900,jackson,0.0008609556607834697,"[5152, 15810, 34797, 38810, 38811, 47129, 49975, 54279, 58955, 58956, 70504, 79493]"
1850-1900,morley,0.00028698522026115655,"[5156, 56724, 71808, 86996]"
1850-1900,atterburi,7.174630506528914e-05,[5157]
1850-1900,aesop,0.00014349261013057828,"[5176, 73279]"
1850-1900,rotherham,7.174630506528914e-05,[5566]
1850-1900,bryant,0.00021523891519586742,"[5566, 34815, 34833]"
1850-1900,orpen,7.174630506528914e-05,[5568]
1850-1900,plumptr,0.00021523891519586742,"[5571, 28915, 47908]"
1850-1900,rolleston,7.174630506528914e-05,[5572]
1850-1900,franc,0.0014349261013057828,"[5572, 10661, 13777, 19168, 24666, 30726, 30727, 38798, 46032, 50942, 57315, 63627, 65237, 66251, 68746, 70320, 76886, 77662, 77666, 82510]"
1850-1900,thackeray,7.174630506528914e-05,[5577]
1850-1900,stubb,7.174630506528914e-05,[5581]
1850-1900,worth,0.00021523891519586742,"[5583, 41304, 50975]"
1850-1900,nichol,0.00028698522026115655,"[5583, 13766, 60669, 71815]"
1850-1900,davi,0.0003587315253264457,"[5596, 6016, 18739, 60654]"
1850-1900,jensen,7.174630506528914e-05,[5615]
1850-1900,jen,0.00014349261013057828,"[5615, 65737]"
1850-1900,mourit,7.174630506528914e-05,[5615]
1850-1900,maitland,0.00014349261013057828,"[5624, 72879]"
1850-1900,manchest,0.0009327019658487588,"[5628, 16795, 18625, 22520, 37366, 44130, 49885, 54701, 57301, 65288, 65419, 72882]"
1850-1900,man,0.0007174630506528914,"[5630, 5631, 20651, 35160, 37356, 49887, 50980, 59214, 71820, 74538]"
1850-1900,marcou,7.174630506528914e-05,[5633]
1850-1900,jule,0.0005739704405223131,"[5633, 22903, 26132, 49147, 56224, 58941, 59313, 66240]"
1850-1900,marryat,0.00043047783039173483,"[5634, 13398, 20656, 34767, 34768, 70272]"
1850-1900,marshal,0.0005739704405223131,"[5635, 13400, 13723, 15341, 55006, 72892, 72893, 90759]"
1850-1900,maskel,0.00021523891519586742,"[5636, 34771, 43821]"
1850-1900,mason,0.0009327019658487588,"[5637, 13405, 13728, 34772, 34773, 65765, 66719, 72895, 74540, 80804, 90762, 90763, 90764]"
1850-1900,massi,7.174630506528914e-05,[5638]
1850-1900,mather,7.174630506528914e-05,[5639]
1850-1900,mawr,7.174630506528914e-05,[5641]
1850-1900,eta,7.174630506528914e-05,[5641]
1850-1900,coll,7.174630506528914e-05,[5641]
1850-1900,maxwel,0.0003587315253264457,"[5642, 5643, 13410, 19147, 20764]"
1850-1900,cecil,0.0003587315253264457,"[5642, 10704, 21734, 38798, 72522]"
1850-1900,meer,7.174630506528914e-05,[5645]
1850-1900,morel,0.00028698522026115655,"[5647, 11758, 19819, 61872]"
1850-1900,gall,0.00028698522026115655,"[5647, 59724, 71374, 71375]"
1850-1900,merlet,7.174630506528914e-05,[5650]
1850-1900,gustav,0.0006457167455876022,"[5650, 24677, 26992, 49157, 50443, 54580, 60527, 61839, 70727]"
1850-1900,meteyard,7.174630506528914e-05,[5652]
1850-1900,eliza,0.0009327019658487588,"[5652, 9829, 13760, 22507, 23041, 27617, 50942, 54662, 57315, 63649, 74598, 76886, 83827]"
1850-1900,mill,0.00028698522026115655,"[5654, 5656, 70273, 74544]"
1850-1900,black,0.0007174630506528914,"[5655, 45378, 50417, 73031, 73032, 73033, 78483, 83823, 83824, 83825]"
1850-1900,hodg,7.174630506528914e-05,[5656]
1850-1900,schimper,7.174630506528914e-05,[5815]
1850-1900,ellicott,0.00028698522026115655,"[5842, 23001, 23002, 39255]"
1850-1900,bristol,0.0008609556607834697,"[5842, 10412, 11743, 23001, 23002, 23003, 23065, 32330, 39255, 63790, 70746, 86552]"
1850-1900,elliott,0.0008609556607834697,"[5844, 18648, 23004, 23005, 23006, 27397, 39256, 56700, 65704, 68932, 73928, 73929]"
1850-1900,elli,0.0007174630506528914,"[5845, 5846, 5847, 27398, 27399, 50218, 73064, 73065, 74539, 76852]"
1850-1900,sylvest,7.174630506528914e-05,[5845]
1850-1900,outlin,7.174630506528914e-05,[5847]
1850-1900,social,0.00014349261013057828,"[5847, 65724]"
1850-1900,economi,0.00014349261013057828,"[5847, 68738]"
1850-1900,ellwood,7.174630506528914e-05,[5848]
1850-1900,rector,0.001076194575979337,"[5848, 19151, 34948, 46043, 48510, 49864, 49964, 50212, 50304, 63652, 65729, 68735, 74600, 80433, 86529]"
1850-1900,torver,7.174630506528914e-05,[5848]
1850-1900,archbishop,0.0003587315253264457,"[5850, 19792, 49880, 56099, 63788]"
1850-1900,bank,0.0003587315253264457,"[5851, 12177, 17229, 33490, 39233]"
1850-1900,mercer,0.00021523891519586742,"[5852, 29804, 44461]"
1850-1900,graem,7.174630506528914e-05,[5852]
1850-1900,reid,0.000502224135457024,"[5852, 7285, 7286, 7287, 18564, 56159, 70094]"
1850-1900,english,0.0006457167455876022,"[5853, 18910, 27405, 33509, 54566, 54705, 79491, 89984, 90730]"
1850-1900,sacr,7.174630506528914e-05,[5853]
1850-1900,lyric,7.174630506528914e-05,[5853]
1850-1900,englishman,7.174630506528914e-05,[5854]
1850-1900,erl,7.174630506528914e-05,[5856]
1850-1900,phillip,0.0006457167455876022,"[5858, 16550, 23648, 26106, 26107, 26215, 44121, 44122, 68730]"
1850-1900,død,7.174630506528914e-05,[5859]
1850-1900,han,0.00014349261013057828,"[5859, 35399]"
1850-1900,dindorf,7.174630506528914e-05,[5860]
1850-1900,eva,7.174630506528914e-05,[5861]
1850-1900,eyr,0.00021523891519586742,"[5862, 29803, 86554]"
1850-1900,phipp,7.174630506528914e-05,[5862]
1850-1900,forb,0.000502224135457024,"[5863, 7740, 9833, 23040, 23043, 50996, 51234]"
1850-1900,granvil,0.00021523891519586742,"[5863, 6546, 71708]"
1850-1900,strachan,0.00021523891519586742,"[5885, 15353, 24492]"
1850-1900,r,0.0018654039316975176,"[5885, 7688, 12312, 20606, 20756, 20771, 21734, 21863, 22526, 30724, 33035, 38809, 38820, 40362, 44156, 47113, 54599, 58984, 66249, 68324, 70135, 70269, 73890, 77680, 90871, 90889]"
1850-1900,royal,0.0008609556607834697,"[5972, 7701, 12007, 33079, 33824, 49963, 58764, 61861, 65687, 70363, 70364, 81481]"
1850-1900,artilleri,0.000502224135457024,"[5972, 7701, 33079, 56519, 65687, 70363, 70364]"
1850-1900,special,0.00028698522026115655,"[5972, 65687, 70363, 70364]"
1850-1900,gun,0.00028698522026115655,"[5972, 65687, 70363, 70364]"
1850-1900,rogerson,7.174630506528914e-05,[5974]
1850-1900,war,0.00028698522026115655,"[5975, 6000, 72386, 77193]"
1850-1900,greenway,7.174630506528914e-05,[5979]
1850-1900,farran,7.174630506528914e-05,[5980]
1850-1900,grin,7.174630506528914e-05,[5982]
1850-1900,grousset,0.00014349261013057828,"[5984, 34338]"
1850-1900,paschal,0.00014349261013057828,"[5984, 34338]"
1850-1900,waller,0.0003587315253264457,"[5987, 7727, 24683, 54984, 74600]"
1850-1900,chapman,0.00021523891519586742,"[5987, 22901, 56723]"
1850-1900,timb,0.00014349261013057828,"[5989, 7738]"
1850-1900,gurney,0.00021523891519586742,"[5990, 72109, 82493]"
1850-1900,guthri,0.0005739704405223131,"[5991, 12148, 16551, 19180, 47111, 78715, 85142]"
1850-1900,sheriff,7.174630506528914e-05,[5991]
1850-1900,friedrich,0.000502224135457024,"[5994, 11743, 23511, 25157, 64866, 74583, 77676]"
1850-1900,wilhelm,0.0005739704405223131,"[5994, 23523, 34955, 38806, 49843, 49947, 49967, 53068]"
1850-1900,hackwood,7.174630506528914e-05,[5995]
1850-1900,nisbet,0.00014349261013057828,"[5996, 29831]"
1850-1900,hay,0.0007892093557181805,"[5996, 16578, 19789, 28915, 43562, 47908, 51234, 58962, 70321, 77670, 82467]"
1850-1900,hain,7.174630506528914e-05,[5998]
1850-1900,half,7.174630506528914e-05,[5999]
1850-1900,hour,0.00014349261013057828,"[5999, 48535]"
1850-1900,assist,0.00014349261013057828,"[6000, 30747]"
1850-1900,surgeon,0.00028698522026115655,"[6000, 30762, 49963, 64876]"
1850-1900,depart,0.0003587315253264457,"[6000, 17547, 43263, 50840, 89782]"
1850-1900,hamerton,7.174630506528914e-05,[6001]
1850-1900,gilbert,0.0007892093557181805,"[6001, 18594, 23003, 47122, 52307, 56705, 65650, 65777, 68924, 70515, 71386]"
1850-1900,fraser,0.000502224135457024,"[6002, 10884, 22520, 22521, 22522, 61884, 63302]"
1850-1900,hand,7.174630506528914e-05,[6006]
1850-1900,ferdinand,0.00043047783039173483,"[6006, 23511, 23551, 39274, 56163, 77192]"
1850-1900,gotthelf,7.174630506528914e-05,[6006]
1850-1900,harland,0.00014349261013057828,"[6007, 77656]"
1850-1900,antiquari,0.00021523891519586742,"[6007, 41288, 73850]"
1850-1900,jerom,0.00043047783039173483,"[6009, 6010, 9538, 16568, 23664, 52324]"
1850-1900,elder,0.0005739704405223131,"[6009, 6010, 9538, 16568, 32479, 49154, 50297, 72109]"
1850-1900,wilmot,0.00014349261013057828,"[6011, 86527]"
1850-1900,hart,0.0005739704405223131,"[6012, 11343, 16569, 16570, 43954, 77659, 77660, 77661]"
1850-1900,fairburn,7.174630506528914e-05,[6012]
1850-1900,hartley,7.174630506528914e-05,[6013]
1850-1900,yorkshir,0.00014349261013057828,"[6013, 6597]"
1850-1900,ditti,7.174630506528914e-05,[6013]
1850-1900,hartmann,7.174630506528914e-05,[6014]
1850-1900,haskol,7.174630506528914e-05,[6016]
1850-1900,hawthorn,0.0005739704405223131,"[6018, 16574, 16575, 19788, 44185, 77669, 82465, 82466]"
1850-1900,hayn,7.174630506528914e-05,[6020]
1850-1900,heard,0.00014349261013057828,"[6021, 82471]"
1850-1900,bickford,7.174630506528914e-05,[6021]
1850-1900,heer,7.174630506528914e-05,[6022]
1850-1900,oswald,0.00028698522026115655,"[6022, 27002, 65026, 65027]"
1850-1900,sidney,0.00021523891519586742,"[6026, 74666, 88924]"
1850-1900,herford,7.174630506528914e-05,[6027]
1850-1900,harold,0.0003587315253264457,"[6027, 22566, 50177, 68901, 90891]"
1850-1900,publish,0.0006457167455876022,"[6147, 23630, 29809, 43582, 56723, 71386, 74601, 84985, 88807]"
1850-1900,thornton,0.00021523891519586742,"[6495, 16076, 50234]"
1850-1900,freder,0.001506672406371072,"[6495, 12283, 13794, 16604, 18616, 19018, 19819, 24686, 27764, 31010, 33492, 39276, 46866, 59307, 68320, 68901, 74579, 77658, 85820]"
1850-1900,du,0.00028698522026115655,"[6495, 33009, 39237, 73007]"
1850-1900,pre,7.174630506528914e-05,[6495]
1850-1900,timm,7.174630506528914e-05,[6496]
1850-1900,godwin,7.174630506528914e-05,[6496]
1850-1900,beal,0.0003587315253264457,"[6497, 12191, 12192, 12193, 41290]"
1850-1900,lionel,0.00021523891519586742,"[6497, 12192, 12193]"
1850-1900,tolstoy,0.00014349261013057828,"[6499, 19983]"
1850-1900,leo,0.00014349261013057828,"[6499, 19983]"
1850-1900,topham,0.00014349261013057828,"[6501, 16590]"
1850-1900,trench,0.00028698522026115655,"[6502, 16086, 51008, 70317]"
1850-1900,trollop,0.000502224135457024,"[6503, 63806, 63807, 63808, 70318, 70319, 70320]"
1850-1900,adolphu,0.00043047783039173483,"[6503, 22556, 34956, 44101, 48532, 63808]"
1850-1900,turnbul,7.174630506528914e-05,[6505]
1850-1900,robertson,0.0017219113215669393,"[6505, 7303, 11744, 23517, 26155, 27595, 29316, 33522, 34943, 47101, 50190, 52272, 54603, 54694, 54695, 54696, 54697, 68720, 70134, 70135, 73863, 76890]"
1850-1900,turpin,7.174630506528914e-05,[6507]
1850-1900,tuttiett,7.174630506528914e-05,[6508]
1850-1900,laurenc,0.00028698522026115655,"[6508, 45350, 49950, 54553]"
1850-1900,tweddel,7.174630506528914e-05,[6509]
1850-1900,markham,0.00014349261013057828,"[6509, 20616]"
1850-1900,twiss,7.174630506528914e-05,[6510]
1850-1900,son,0.0007892093557181805,"[6510, 6543, 17229, 22907, 26989, 27764, 31047, 50398, 54716, 68313, 70521]"
1850-1900,tyser,7.174630506528914e-05,[6511]
1850-1900,ralph,0.0005739704405223131,"[6513, 10689, 26496, 50221, 54601, 54960, 66273, 66290]"
1850-1900,hawtrey,7.174630506528914e-05,[6513]
1850-1900,caus,7.174630506528914e-05,[6515]
1850-1900,parti,7.174630506528914e-05,[6515]
1850-1900,ward,0.0009327019658487588,"[6516, 6854, 22577, 23534, 23539, 26101, 26102, 26149, 33051, 34935, 45520, 68728, 74604]"
1850-1900,brook,0.00028698522026115655,"[6523, 26215, 41290, 68027]"
1850-1900,bowman,0.00014349261013057828,"[6524, 7696]"
1850-1900,massachusett,0.0003587315253264457,"[6533, 26215, 45339, 64738, 65276]"
1850-1900,histor,0.0003587315253264457,"[6533, 15814, 30356, 65276, 84486]"
1850-1900,curti,0.00028698522026115655,"[6534, 34329, 34811, 50447]"
1850-1900,cullum,7.174630506528914e-05,[6535]
1850-1900,washington,0.000502224135457024,"[6535, 13767, 30122, 66291, 66697, 90785]"
1850-1900,humphrey,0.00043047783039173483,"[6537, 13760, 38798, 47113, 52299, 68331]"
1850-1900,rupert,0.00014349261013057828,"[6537, 12142]"
1850-1900,haliburton,7.174630506528914e-05,[6538]
1850-1900,dixon,0.00028698522026115655,"[6540, 15147, 32999, 60668]"
1850-1900,temper,0.00021523891519586742,"[6543, 56940, 64738]"
1850-1900,harcourt,7.174630506528914e-05,[6546]
1850-1900,venabl,0.00014349261013057828,"[6546, 31072]"
1850-1900,vernon,0.00028698522026115655,"[6546, 18591, 51398, 86533]"
1850-1900,squier,7.174630506528914e-05,[6548]
1850-1900,ephraim,7.174630506528914e-05,[6548]
1850-1900,literari,0.0003587315253264457,"[6597, 34213, 44535, 68723, 84486]"
1850-1900,banerjei,7.174630506528914e-05,[6616]
1850-1900,nitya,7.174630506528914e-05,[6616]
1850-1900,naraven,7.174630506528914e-05,[6616]
1850-1900,denni,7.174630506528914e-05,[6854]
1850-1900,cuthbert,0.00043047783039173483,"[6885, 16564, 40160, 40389, 74542, 76894]"
1850-1900,jim,7.174630506528914e-05,[6885]
1850-1900,dewar,0.00028698522026115655,"[7042, 44849, 60664, 69478]"
1850-1900,neil,0.00014349261013057828,"[7042, 71799]"
1850-1900,translat,0.00014349261013057828,"[7042, 34197]"
1850-1900,academi,0.00021523891519586742,"[7110, 12007, 17534]"
1850-1900,scienc,0.0005739704405223131,"[7110, 32318, 33027, 33084, 49862, 73294, 84207, 88636]"
1850-1900,post,7.174630506528914e-05,[7114]
1850-1900,written,7.174630506528914e-05,[7115]
1850-1900,countri,0.00014349261013057828,"[7115, 55329]"
1850-1900,readi,7.174630506528914e-05,[7281]
1850-1900,reckon,7.174630506528914e-05,[7281]
1850-1900,chapel,0.0003587315253264457,"[7285, 9834, 27394, 63790, 70746]"
1850-1900,hugh,0.002080642846893385,"[7286, 10675, 12279, 12280, 18344, 19776, 27391, 44178, 44184, 45500, 46035, 49957, 49958, 50656, 52295, 52296, 55338, 58934, 58935, 59291, 64858, 64875, 65712, 65734, 68735, 70742, 72871, 82464]"
1850-1900,gilzean,7.174630506528914e-05,[7286]
1850-1900,renan,0.00014349261013057828,"[7288, 48499]"
1850-1900,renczynski,7.174630506528914e-05,[7289]
1850-1900,captain,0.0006457167455876022,"[7289, 7701, 18556, 20646, 33081, 33502, 38802, 47934, 90786]"
1850-1900,renshaw,7.174630506528914e-05,[7290]
1850-1900,bine,7.174630506528914e-05,[7290]
1850-1900,reynold,0.0003587315253264457,"[7292, 7293, 7294, 68770, 74511]"
1850-1900,llanrwst,7.174630506528914e-05,[7295]
1850-1900,rice,0.00021523891519586742,"[7296, 34809, 58973]"
1850-1900,augustu,0.001076194575979337,"[7296, 13482, 16564, 19767, 22767, 31462, 40160, 41967, 52326, 60658, 68027, 79489, 82471]"
1850-1900,richmond,0.00028698522026115655,"[7299, 15359, 48505, 54687]"
1850-1900,ritchi,0.0003587315253264457,"[7300, 17113, 26153, 54955, 54956]"
1850-1900,ewe,0.00028698522026115655,"[7300, 9978, 26153, 45499]"
1850-1900,mennai,7.174630506528914e-05,[7301]
1850-1900,hugu,7.174630506528914e-05,[7301]
1850-1900,jessi,0.00021523891519586742,"[7303, 65693, 90744]"
1850-1900,robinson,0.0014349261013057828,"[7304, 7306, 17115, 31033, 33010, 34944, 34945, 34946, 44125, 48514, 50423, 50645, 54958, 54959, 54960, 59322, 65277, 65695, 69556, 77070]"
1850-1900,newcastl,7.174630506528914e-05,[7304]
1850-1900,tyne,7.174630506528914e-05,[7304]
1850-1900,presbyterian,0.0006457167455876022,"[7306, 16559, 25724, 34946, 36168, 44096, 63290, 66285, 71781]"
1850-1900,roe,0.00014349261013057828,"[7307, 34948]"
1850-1900,payson,7.174630506528914e-05,[7307]
1850-1900,poet,0.0003587315253264457,"[7309, 34319, 45334, 50676, 59315]"
1850-1900,carpent,0.00028698522026115655,"[7310, 56707, 59301, 65662]"
1850-1900,rook,7.174630506528914e-05,[7311]
1850-1900,odi,7.174630506528914e-05,[7311]
1850-1900,roosevelt,7.174630506528914e-05,[7313]
1850-1900,rope,0.00028698522026115655,"[7314, 34952, 44135, 54709]"
1850-1900,emili,0.001076194575979337,"[7314, 13773, 16566, 16595, 18925, 19164, 34952, 44116, 44135, 47938, 54709, 59287, 59316, 63630, 73004]"
1850-1900,cook,0.0005739704405223131,"[7317, 11443, 30747, 34304, 37354, 37355, 59223, 87627]"
1850-1900,mordecai,7.174630506528914e-05,[7317]
1850-1900,cubitt,7.174630506528914e-05,[7317]
1850-1900,rowden,7.174630506528914e-05,[7319]
1850-1900,croke,7.174630506528914e-05,[7319]
1850-1900,precentor,7.174630506528914e-05,[7319]
1850-1900,chichest,0.00014349261013057828,"[7319, 33524]"
1850-1900,cathedr,0.0003587315253264457,"[7319, 42767, 46176, 65660, 77611]"
1850-1900,taperel,7.174630506528914e-05,[7320]
1850-1900,ruddock,7.174630506528914e-05,[7321]
1850-1900,russ,7.174630506528914e-05,[7325]
1850-1900,scott,0.002152389151958674,"[7326, 9822, 14199, 14201, 14203, 15765, 25721, 26235, 30732, 32402, 43566, 44158, 44159, 53683, 54103, 55331, 55332, 55333, 55338, 62711, 64875, 64876, 64878, 64881, 66242, 72384, 72897, 83198, 87155, 91922]"
1850-1900,physiolog,7.174630506528914e-05,[7327]
1850-1900,ruther,7.174630506528914e-05,[7329]
